------------------------------------------------------------
 solve prev gen=8e21 reg.gen=1 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       198.218994993,    9.00000000026e+16
       199.111828303,    9.00000000025e+16
       200.004661614,    9.00000000025e+16
       200.897494925,    9.00000000024e+16
       201.790328236,    9.00000000024e+16
       202.683161546,    9.00000000023e+16
       203.575994857,    9.00000000023e+16
       204.468828168,    9.00000000023e+16
       205.361661479,    9.00000000022e+16
        206.25449479,    9.00000000022e+16
         207.1473281,    9.00000000021e+16
       208.040161411,    9.00000000021e+16
       208.932994722,    9.00000000021e+16
       209.825828033,     9.0000000002e+16
       210.718661343,     9.0000000002e+16
       211.611494654,    9.00000000019e+16
       212.504327965,    9.00000000019e+16
       213.397161276,    9.00000000019e+16
       214.289994587,    9.00000000018e+16
       215.182827897,    9.00000000018e+16
       216.075661208,    9.00000000018e+16
       216.968494519,    9.00000000017e+16
        217.86132783,    9.00000000017e+16
        218.75416114,    9.00000000017e+16
       219.646994451,    9.00000000016e+16
       220.539827762,    9.00000000016e+16
       221.432661073,    9.00000000016e+16
       222.325494384,    9.00000000015e+16
       223.218327694,    9.00000000015e+16
       224.111161005,    9.00000000015e+16
       225.003994316,    9.00000000015e+16
       225.896827627,    9.00000000014e+16
       226.789660937,    9.00000000014e+16
       227.682494248,    9.00000000014e+16
       228.575327559,    9.00000000013e+16
        229.46816087,    9.00000000013e+16
       230.360994181,    9.00000000013e+16
       231.253827491,    9.00000000013e+16
       232.146660802,    9.00000000012e+16
       233.039494113,    9.00000000012e+16
       233.932327424,    9.00000000012e+16
       234.825160734,    9.00000000012e+16
       235.717994045,    9.00000000012e+16
       236.610827356,    9.00000000011e+16
       237.503660667,    9.00000000011e+16
       238.396493978,    9.00000000011e+16
       239.289327288,    9.00000000011e+16
       240.182160599,     9.0000000001e+16
        241.07499391,     9.0000000001e+16
       241.967827221,     9.0000000001e+16
       242.860660531,     9.0000000001e+16
       243.753493842,     9.0000000001e+16
       244.646327153,    9.00000000009e+16
       245.539160464,    9.00000000009e+16
       246.431993775,    9.00000000009e+16
       247.324827085,    9.00000000009e+16
       248.217660396,    9.00000000009e+16
       249.110493707,    9.00000000009e+16
       250.003327018,    9.00000000008e+16
       250.896160328,    9.00000000008e+16
       251.788993639,    9.00000000008e+16
        252.68182695,    9.00000000008e+16
       253.574660261,    9.00000000008e+16
       254.467493572,    9.00000000008e+16
       255.360326882,    9.00000000008e+16
       256.253160193,    9.00000000007e+16
       257.145993504,    9.00000000007e+16
       258.038826815,    9.00000000007e+16
       258.931660126,    9.00000000007e+16
       259.824493436,    9.00000000007e+16
       260.717326747,    9.00000000007e+16
       261.610160058,    9.00000000007e+16
       262.502993369,    9.00000000006e+16
       263.395826679,    9.00000000006e+16
        264.28865999,    9.00000000006e+16
       265.181493301,    9.00000000006e+16
       266.074326612,    9.00000000006e+16
       266.967159923,    9.00000000006e+16
       267.859993233,    9.00000000006e+16
       268.752826544,    9.00000000006e+16
       269.645659855,    9.00000000005e+16
       270.538493166,    9.00000000005e+16
       271.431326476,    9.00000000005e+16
       272.324159787,    9.00000000005e+16
       273.216993098,    9.00000000005e+16
       274.109826409,    9.00000000005e+16
        275.00265972,    9.00000000005e+16
        275.89549303,    9.00000000005e+16
       276.788326341,    9.00000000005e+16
       277.681159652,    9.00000000005e+16
       278.573992963,    9.00000000005e+16
       279.466826273,    9.00000000004e+16
       280.359659584,    9.00000000004e+16
       281.252492895,    9.00000000004e+16
       282.145326206,    9.00000000004e+16
       283.038159517,    9.00000000004e+16
       283.930992827,    9.00000000004e+16
       284.823826138,    9.00000000004e+16
       285.716659449,    9.00000000004e+16
        286.60949276,    9.00000000004e+16
        287.50232607,    9.00000000004e+16
       288.395159381,    9.00000000004e+16
       289.287992692,    9.00000000004e+16
       290.180826003,    9.00000000003e+16
       291.073659314,    9.00000000003e+16
       291.966492624,    9.00000000003e+16
       292.859325935,    9.00000000003e+16
       293.752159246,    9.00000000003e+16
       294.644992557,    9.00000000003e+16
       295.537825867,    9.00000000003e+16
       296.430659178,    9.00000000003e+16
       297.323492489,    9.00000000003e+16
         298.2163258,    9.00000000003e+16
       299.109159111,    9.00000000003e+16
       300.001992421,    9.00000000003e+16
       300.894825732,    9.00000000003e+16
       301.787659043,    9.00000000003e+16
       302.680492354,    9.00000000003e+16
       303.573325664,    9.00000000003e+16
       304.466158975,    9.00000000003e+16
       305.358992286,    9.00000000002e+16
       306.251825597,    9.00000000002e+16
       307.144658908,    9.00000000002e+16
